ensembl_gene_id	hgnc_symbol	chromosome_name
ENSG00000133048	CHI3L1	1
ENSG00000133055	MYBPH	1
ENSG00000133056	PIK3C2B	1
ENSG00000133059	DSTYK	1
ENSG00000133063	CHIT1	1
ENSG00000133065	SLC41A1	1
ENSG00000133067	LGR6	1
ENSG00000133069	TMCC2	1
ENSG00000133083	DCLK1	13
ENSG00000133101	CCNA1	13
ENSG00000133103	COG6	13
ENSG00000133104	SPART	13
ENSG00000133105	RXFP2	13
ENSG00000133106	EPSTI1	13
ENSG00000133111	RFXAP	13
ENSG00000133112	TPT1	13
ENSG00000133114	GPALPP1	13
ENSG00000133116	KL	13
ENSG00000133119	RFC3	13
ENSG00000133121	STARD13	13
ENSG00000133131	MORC4	X
ENSG00000133134	BEX2	X
ENSG00000133135	RNF128	X
ENSG00000133136	GNG5P2	X
ENSG00000133138	TBC1D8B	X
ENSG00000133142	TCEAL4	X
ENSG00000133169	BEX1	X
ENSG00000133193	FAM104A	17
ENSG00000133195	SLC39A11	17
ENSG00000133216	EPHB2	1
ENSG00000133226	SRRM1	1
ENSG00000133243	BTBD2	19
ENSG00000133246	PRAM1	19
ENSG00000133247	KMT5C	19
ENSG00000133250	ZNF414	19
ENSG00000133256	PDE6B	4
ENSG00000133265	HSPBP1	19
ENSG00000133275	CSNK1G2	19
ENSG00000133302	SLF1	5
ENSG00000133313	CNDP2	18
ENSG00000133315	MACROD1	11
ENSG00000133316	WDR74	11
ENSG00000133317	LGALS12	11
ENSG00000133318	RTN3	11
ENSG00000133321	PLAAT4	11
ENSG00000133328	PLAAT2	11
ENSG00000133392	MYH11	16
ENSG00000133393	CEP20	16
ENSG00000133398	MED10	5
ENSG00000133401	PDZD2	5
ENSG00000133422	MORC2	22
ENSG00000133424	LARGE1	22
ENSG00000133433	GSTT2B	22
ENSG00000133454	MYO18B	22
ENSG00000133460	SLC2A11	22
ENSG00000133466	C1QTNF6	22
ENSG00000133477	FAM83F	22
ENSG00000133488	SEC14L4	22
ENSG00000133519	ZDHHC8P1	22
ENSG00000133561	GIMAP6	7
ENSG00000133574	GIMAP4	7
ENSG00000133597	ADCK2	7
ENSG00000133606	MKRN1	7
ENSG00000133612	AGAP3	7
ENSG00000133619	KRBA1	7
ENSG00000133624	ZNF767P	7
ENSG00000133627	ACTR3B	7
ENSG00000133639	BTG1	12
ENSG00000133640	LRRIQ1	12
ENSG00000133641	C12orf29	12
ENSG00000133657	ATP13A3	3
ENSG00000133661	SFTPD	10
ENSG00000133665	DYDC2	10
ENSG00000133678	TMEM254	10
ENSG00000133687	TMTC1	12
ENSG00000133703	KRAS	12
ENSG00000133704	IPO8	12
ENSG00000133706	LARS1	5
ENSG00000133731	IMPA1	8
ENSG00000133739	LRRCC1	8
ENSG00000133740	E2F5	8
ENSG00000133742	CA1	8
ENSG00000133773	CCDC59	12
ENSG00000133789	SWAP70	11
ENSG00000133794	ARNTL	11
ENSG00000133800	LYVE1	11
ENSG00000133805	AMPD3	11
ENSG00000133812	SBF2	11
ENSG00000133816	MICAL2	11
ENSG00000133818	RRAS2	11
ENSG00000133835	HSD17B4	5
ENSG00000133858	ZFC3H1	12
ENSG00000133863	TEX15	8
ENSG00000133872	SARAF	8
ENSG00000133874	RNF122	8
ENSG00000133878	DUSP26	8
ENSG00000133884	DPF2	11
ENSG00000133895	MEN1	11
ENSG00000133935	ERG28	14
ENSG00000133937	GSC	14
ENSG00000133943	DGLUCY	14
ENSG00000133958	UNC79	14
ENSG00000133961	NUMB	14
ENSG00000133962	CATSPERB	14
ENSG00000133980	VRTN	14
ENSG00000133983	COX16	14
ENSG00000133985	TTC9	14
ENSG00000133997	MED6	14
ENSG00000134001	EIF2S1	14
ENSG00000134007	ADAM20	14
ENSG00000134013	LOXL2	8
ENSG00000134014	ELP3	8
ENSG00000134020	PEBP4	8
ENSG00000134028	ADAMDEC1	8
ENSG00000134030	CTIF	18
ENSG00000134042	MRO	18
ENSG00000134046	MBD2	18
ENSG00000134049	IER3IP1	18
ENSG00000134056	MRPS36	5
ENSG00000134057	CCNB1	5
ENSG00000134058	CDK7	5
ENSG00000134061	CD180	5
ENSG00000134070	IRAK2	3
ENSG00000134072	CAMK1	3
ENSG00000134077	THUMPD3	3
ENSG00000134086	VHL	3
ENSG00000134107	BHLHE40	3
ENSG00000134108	ARL8B	3
ENSG00000134109	EDEM1	3
ENSG00000134121	CHL1	3
ENSG00000134138	MEIS2	15
ENSG00000134146	DPH6	15
ENSG00000134152	KATNBL1	15
ENSG00000134153	EMC7	15
ENSG00000134160	TRPM1	15
ENSG00000134184	GSTM1	1
ENSG00000134186	PRPF38B	1
ENSG00000134193	REG4	1
ENSG00000134198	TSPAN2	1
ENSG00000134200	TSHB	1
ENSG00000134201	GSTM5	1
ENSG00000134202	GSTM3	1
ENSG00000134215	VAV3	1
ENSG00000134216	CHIA	1
ENSG00000134222	PSRC1	1
ENSG00000134242	PTPN22	1
ENSG00000134243	SORT1	1
ENSG00000134245	WNT2B	1
ENSG00000134247	PTGFRN	1
ENSG00000134248	LAMTOR5	1
ENSG00000134250	NOTCH2	1
ENSG00000134253	TRIM45	1
ENSG00000134255	CEPT1	1
ENSG00000134256	CD101	1
ENSG00000134262	AP4B1	1
ENSG00000134265	NAPG	18
ENSG00000134278	SPIRE1	18
ENSG00000134283	PPHLN1	12
ENSG00000134285	FKBP11	12
ENSG00000134287	ARF3	12
ENSG00000134291	TMEM106C	12
ENSG00000134294	SLC38A2	12
ENSG00000134297	PLEKHA8P1	12
ENSG00000134308	YWHAQ	2
ENSG00000134313	KIDINS220	2
ENSG00000134317	GRHL1	2
ENSG00000134318	ROCK2	2
ENSG00000134321	RSAD2	2
ENSG00000134323	MYCN	2
ENSG00000134324	LPIN1	2
ENSG00000134326	CMPK2	2
ENSG00000134330	IAH1	2
ENSG00000134333	LDHA	11
ENSG00000134339	SAA2	11
ENSG00000134352	IL6ST	5
ENSG00000134363	FST	5
ENSG00000134369	NAV1	1
ENSG00000134371	CDC73	1
ENSG00000134375	TIMM17A	1
ENSG00000134376	CRB1	1
ENSG00000134398	ERN2	16
ENSG00000134419	RPS15A	16
ENSG00000134440	NARS1	18
ENSG00000134444	RELCH	18
ENSG00000134452	FBH1	10
ENSG00000134453	RBM17	10
ENSG00000134460	IL2RA	10
ENSG00000134461	ANKRD16	10
ENSG00000134463	ECHDC3	10
ENSG00000134470	IL15RA	10
ENSG00000134480	CCNH	5
ENSG00000134489	HRH4	18
ENSG00000134490	TMEM241	18
ENSG00000134504	KCTD1	18
ENSG00000134508	CABLES1	18
ENSG00000134516	DOCK2	5
ENSG00000134531	EMP1	12
ENSG00000134532	SOX5	12
ENSG00000134533	RERG	12
ENSG00000134539	KLRD1	12
ENSG00000134545	KLRC1	12
ENSG00000134548	SPX	12
ENSG00000134551	PRH2	12
ENSG00000134571	MYBPC3	11
ENSG00000134574	DDB2	11
ENSG00000134575	ACP2	11
ENSG00000134590	RTL8C	X
ENSG00000134594	RAB33A	X
ENSG00000134597	RBMX2	X
ENSG00000134602	STK26	X
ENSG00000134627	PIWIL4	11
ENSG00000134644	PUM1	1
ENSG00000134668	SPOCD1	1
ENSG00000134684	YARS1	1
ENSG00000134686	PHC2	1
ENSG00000134690	CDCA8	1
ENSG00000134697	GNL2	1
ENSG00000134698	AGO4	1
ENSG00000134709	HOOK1	1
ENSG00000134716	CYP2J2	1
ENSG00000134717	BTF3L4	1
ENSG00000134744	TUT4	1
ENSG00000134748	PRPF38A	1
ENSG00000134755	DSC2	18
ENSG00000134757	DSG3	18
ENSG00000134758	RNF138	18
ENSG00000134759	ELP2	18
ENSG00000134762	DSC3	18
ENSG00000134765	DSC1	18
ENSG00000134769	DTNA	18
ENSG00000134775	FHOD3	18
ENSG00000134779	TPGS2	18
ENSG00000134780	DAGLA	11
ENSG00000134802	SLC43A3	11
ENSG00000134809	TIMM10	11
ENSG00000134815	DHX34	19
ENSG00000134817	APLNR	11
ENSG00000134824	FADS2	11
ENSG00000134825	TMEM258	11
ENSG00000134827	TCN1	11
ENSG00000134830	C5AR2	19
ENSG00000134851	TMEM165	4
ENSG00000134852	CLOCK	4
ENSG00000134853	PDGFRA	4
ENSG00000134864	GGACT	13
ENSG00000134871	COL4A2	13
ENSG00000134873	CLDN10	13
ENSG00000134874	DZIP1	13
ENSG00000134882	UBAC2	13
ENSG00000134884	ARGLU1	13
ENSG00000134897	BIVM	13
ENSG00000134899	ERCC5	13
ENSG00000134900	TPP2	13
ENSG00000134901	POGLUT2	13
ENSG00000134905	CARS2	13
ENSG00000134909	ARHGAP32	11
ENSG00000134910	STT3A	11
ENSG00000134917	ADAMTS8	11
ENSG00000134940	ACRV1	11
ENSG00000134954	ETS1	11
ENSG00000134955	SLC37A2	11
ENSG00000134962	KLB	4
ENSG00000134970	TMED7	5
ENSG00000134982	APC	5
ENSG00000134986	NREP	5
ENSG00000134987	WDR36	5
ENSG00000134996	OSTF1	9
ENSG00000135002	RFK	9
ENSG00000135018	UBQLN1	9
ENSG00000135040	NAA35	9
ENSG00000135045	C9orf40	9
ENSG00000135046	ANXA1	9
ENSG00000135047	CTSL	9
ENSG00000135048	CEMIP2	9
ENSG00000135049	AGTPBP1	9
ENSG00000135052	GOLM1	9
ENSG00000135063	FAM189A2	9
ENSG00000135069	PSAT1	9
ENSG00000135070	ISCA1	9
ENSG00000135074	ADAM19	5
ENSG00000135077	HAVCR2	5
ENSG00000135083	CCNJL	5
ENSG00000135090	TAOK3	12
ENSG00000135093	USP30	12
ENSG00000135094	SDS	12
ENSG00000135097	MSI1	12
ENSG00000135100	HNF1A	12
ENSG00000135108	FBXO21	12
ENSG00000135111	TBX3	12
ENSG00000135114	OASL	12
ENSG00000135116	HRK	12
ENSG00000135119	RNFT2	12
ENSG00000135124	P2RX4	12
ENSG00000135127	BICDL1	12
ENSG00000135144	DTX1	12
ENSG00000135148	TRAFD1	12
ENSG00000135164	DMTF1	7
ENSG00000135175	OCM2	7
ENSG00000135185	TMEM243	7
ENSG00000135205	CCDC146	7
ENSG00000135211	TMEM60	7
ENSG00000135218	CD36	7
ENSG00000135226	UGT2B28	4
ENSG00000135241	PNPLA8	7
ENSG00000135245	HILPDA	7
ENSG00000135248	GARIN1B	7
ENSG00000135249	RINT1	7
ENSG00000135250	SRPK2	7
ENSG00000135253	KCP	7
ENSG00000135269	TES	7
ENSG00000135272	MDFIC	7
ENSG00000135297	MTO1	6
ENSG00000135298	ADGRB3	6
ENSG00000135299	ANKRD6	6
ENSG00000135312	HTR1B	6
ENSG00000135314	KHDC1	6
ENSG00000135315	CEP162	6
ENSG00000135316	SYNCRIP	6
ENSG00000135317	SNX14	6
ENSG00000135318	NT5E	6
ENSG00000135334	AKIRIN2	6
ENSG00000135336	ORC3	6
ENSG00000135338	LCA5	6
ENSG00000135341	MAP3K7	6
ENSG00000135346	CGA	6
ENSG00000135355	GJA10	6
ENSG00000135362	PRR5L	11
ENSG00000135363	LMO2	11
ENSG00000135365	PHF21A	11
ENSG00000135372	NAT10	11
ENSG00000135373	EHF	11
ENSG00000135374	ELF5	11
ENSG00000135378	PRRG4	11
ENSG00000135387	CAPRIN1	11
ENSG00000135390	ATP5MC2	12
ENSG00000135392	DNAJC14	12
ENSG00000135404	CD63	12
ENSG00000135406	PRPH	12
ENSG00000135407	AVIL	12
ENSG00000135409	AMHR2	12
ENSG00000135414	GDF11	12
ENSG00000135423	GLS2	12
ENSG00000135424	ITGA7	12
ENSG00000135426	TESPA1	12
ENSG00000135436	FAM186B	12
ENSG00000135437	RDH5	12
ENSG00000135439	AGAP2	12
ENSG00000135441	BLOC1S1	12
ENSG00000135443	KRT85	12
ENSG00000135446	CDK4	12
ENSG00000135447	PPP1R1A	12
ENSG00000135451	TROAP	12
ENSG00000135452	TSPAN31	12
ENSG00000135454	B4GALNT1	12
ENSG00000135457	TFCP2	12
ENSG00000135469	COQ10A	12
ENSG00000135472	FAIM2	12
ENSG00000135473	PAN2	12
ENSG00000135476	ESPL1	12
ENSG00000135477	KRT87P	12
ENSG00000135480	KRT7	12
ENSG00000135482	ZC3H10	12
ENSG00000135486	HNRNPA1	12
ENSG00000135503	ACVR1B	12
ENSG00000135506	OS9	12
ENSG00000135517	MIP	12
ENSG00000135519	KCNH3	12
ENSG00000135521	LTV1	6
ENSG00000135525	MAP7	6
ENSG00000135535	CD164	6
ENSG00000135537	AFG1L	6
ENSG00000135540	NHSL1	6
ENSG00000135541	AHI1	6
ENSG00000135547	HEY2	6
ENSG00000135549	PKIB	6
ENSG00000135587	SMPD2	6
ENSG00000135596	MICAL1	6
ENSG00000135597	REPS1	6
ENSG00000135604	STX11	6
ENSG00000135605	TEC	4
ENSG00000135617	PRADC1	2
ENSG00000135622	SEMA4F	2
ENSG00000135624	CCT7	2
ENSG00000135625	EGR4	2
ENSG00000135631	RAB11FIP5	2
ENSG00000135632	SMYD5	2
ENSG00000135636	DYSF	2
ENSG00000135637	CCDC142	2
ENSG00000135638	EMX1	2
ENSG00000135643	KCNMB4	12
ENSG00000135655	USP15	12
ENSG00000135677	GNS	12
ENSG00000135678	CPM	12
ENSG00000135679	MDM2	12
ENSG00000135686	KLHL36	16
ENSG00000135697	BCO1	16
ENSG00000135698	MPHOSPH6	16
ENSG00000135702	CHST5	16
ENSG00000135709	KIAA0513	16
ENSG00000135720	DYNC1LI2	16
ENSG00000135722	FBXL8	16
ENSG00000135723	FHOD1	16
ENSG00000135736	CCDC102A	16
ENSG00000135740	SLC9A5	16
ENSG00000135747	ZNF670-ZNF695	1
ENSG00000135749	PCNX2	1
ENSG00000135750	KCNK1	1
ENSG00000135763	URB2	1
ENSG00000135766	EGLN1	1
ENSG00000135775	COG2	1
ENSG00000135776	ABCB10	1
ENSG00000135778	NTPCR	1
ENSG00000135801	TAF5L	1
ENSG00000135821	GLUL	1
ENSG00000135823	STX6	1
ENSG00000135828	RNASEL	1
ENSG00000135829	DHX9	1
ENSG00000135835	KIAA1614	1
ENSG00000135837	CEP350	1
ENSG00000135838	NPL	1
ENSG00000135842	NIBAN1	1
ENSG00000135845	PIGC	1
ENSG00000135862	LAMC1	1
ENSG00000135870	RC3H1	1
ENSG00000135898	GPR55	2
ENSG00000135899	SP110	2
ENSG00000135900	MRPL44	2
ENSG00000135902	CHRND	2
ENSG00000135905	DOCK10	2
ENSG00000135912	TTLL4	2
ENSG00000135913	USP37	2
ENSG00000135914	HTR2B	2
ENSG00000135916	ITM2C	2
ENSG00000135917	SLC19A3	2
ENSG00000135919	SERPINE2	2
ENSG00000135924	DNAJB2	2
ENSG00000135925	WNT10A	2
ENSG00000135926	TMBIM1	2
ENSG00000135929	CYP27A1	2
ENSG00000135930	EIF4E2	2
ENSG00000135931	ARMC9	2
ENSG00000135932	CAB39	2
ENSG00000135940	COX5B	2
ENSG00000135945	REV1	2
ENSG00000135951	TSGA10	2
ENSG00000135953	MFSD9	2
ENSG00000135956	TMEM127	2
ENSG00000135960	EDAR	2
ENSG00000135966	TGFBRAP1	2
ENSG00000135968	GCC2	2
ENSG00000135972	MRPS9	2
ENSG00000135974	C2orf49	2
ENSG00000135976	ANKRD36	2
ENSG00000135999	EPC2	2
ENSG00000136002	ARHGEF4	2
ENSG00000136003	ISCU	12
ENSG00000136010	ALDH1L2	12
ENSG00000136011	STAB2	12
ENSG00000136014	USP44	12
ENSG00000136021	SCYL2	12
ENSG00000136026	CKAP4	12
ENSG00000136040	PLXNC1	12
ENSG00000136044	APPL2	12
ENSG00000136045	PWP1	12
ENSG00000136048	DRAM1	12
ENSG00000136051	WASHC4	12
ENSG00000136052	SLC41A2	12
ENSG00000136059	VILL	3
ENSG00000136068	FLNB	3
ENSG00000136098	NEK3	13
ENSG00000136100	VPS36	13
ENSG00000136104	RNASEH2B	13
ENSG00000136108	CKAP2	13
ENSG00000136110	CNMD	13
ENSG00000136111	TBC1D4	13
ENSG00000136114	THSD1	13
ENSG00000136122	BORA	13
ENSG00000136141	LRCH1	13
ENSG00000136143	SUCLA2	13
ENSG00000136144	RCBTB1	13
ENSG00000136146	MED4	13
ENSG00000136147	PHF11	13
ENSG00000136149	RPL13AP25	13
ENSG00000136152	COG3	13
ENSG00000136153	LMO7	13
ENSG00000136156	ITM2B	13
ENSG00000136158	SPRY2	13
ENSG00000136159	NUDT15	13
ENSG00000136160	EDNRB	13
ENSG00000136161	RCBTB2	13
ENSG00000136167	LCP1	13
ENSG00000136169	SETDB2	13
ENSG00000136193	SCRN1	7
ENSG00000136197	C7orf25	7
ENSG00000136205	TNS3	7
ENSG00000136206	SPDYE1	7
ENSG00000136213	CHST12	7
ENSG00000136231	IGF2BP3	7
ENSG00000136235	GPNMB	7
ENSG00000136237	RAPGEF5	7
ENSG00000136238	RAC1	7
ENSG00000136240	KDELR2	7
ENSG00000136243	NUP42	7
ENSG00000136244	IL6	7
ENSG00000136247	ZDHHC4	7
ENSG00000136250	AOAH	7
ENSG00000136261	BZW2	7
ENSG00000136267	DGKB	7
ENSG00000136270	TBRG4	7
ENSG00000136271	DDX56	7
ENSG00000136273	HUS1	7
ENSG00000136274	NACAD	7
ENSG00000136275	PKD1L1-AS1	7
ENSG00000136279	DBNL	7
ENSG00000136280	CCM2	7
ENSG00000136286	MYO1G	7
ENSG00000136295	TTYH3	7
ENSG00000136305	CIDEB	14
ENSG00000136315	RNASE2CP	14
ENSG00000136319	TTC5	14
ENSG00000136352	NKX2-1	14
ENSG00000136367	ZFHX2	14
ENSG00000136371	MTHFS	15
ENSG00000136378	ADAMTS7	15
ENSG00000136379	ABHD17C	15
ENSG00000136381	IREB2	15
ENSG00000136383	ALPK3	15
ENSG00000136404	TM6SF1	15
ENSG00000136425	CIB2	15
ENSG00000136436	CALCOCO2	17
ENSG00000136444	RSAD1	17
ENSG00000136448	NMT1	17
ENSG00000136449	MYCBPAP	17
ENSG00000136450	SRSF1	17
ENSG00000136451	VEZF1	17
ENSG00000136457	CHAD	17
ENSG00000136463	TACO1	17
ENSG00000136478	TEX2	17
ENSG00000136485	DCAF7	17
ENSG00000136487	GH2	17
ENSG00000136488	CSH1	17
ENSG00000136490	LIMD2	17
ENSG00000136492	BRIP1	17
ENSG00000136504	KAT7	17
ENSG00000136514	RTP4	3
ENSG00000136518	ACTL6A	3
ENSG00000136521	NDUFB5	3
ENSG00000136522	MRPL47	3
ENSG00000136527	TRA2B	3
ENSG00000136531	SCN2A	2
ENSG00000136535	TBR1	2
ENSG00000136536	MARCHF7	2
ENSG00000136541	ERMN	2
ENSG00000136542	GALNT5	2
ENSG00000136546	SCN7A	2
ENSG00000136560	TANK	2
ENSG00000136573	BLK	8
ENSG00000136603	SKIL	3
ENSG00000136628	EPRS1	1
ENSG00000136630	HLX	1
ENSG00000136631	VPS45	1
ENSG00000136634	IL10	1
ENSG00000136636	KCTD3	1
ENSG00000136643	RPS6KC1	1
ENSG00000136682	CBWD2	2
ENSG00000136688	IL36G	2
ENSG00000136689	IL1RN	2
ENSG00000136694	IL36A	2
ENSG00000136698	CFC1	2
ENSG00000136699	SMPD4	2
ENSG00000136709	WDR33	2
ENSG00000136710	CCDC115	2
ENSG00000136715	SAP130	2
ENSG00000136717	BIN1	2
ENSG00000136718	IMP4	2
ENSG00000136720	HS6ST1	2
ENSG00000136731	UGGT1	2
ENSG00000136732	GYPC	2
ENSG00000136738	STAM	10
ENSG00000136750	GAD2	10
ENSG00000136758	YME1L1	10
ENSG00000136770	DNAJC1	10
ENSG00000136783	NIPSNAP3A	9
ENSG00000136802	LRRC8A	9
ENSG00000136807	CDK9	9
ENSG00000136810	TXN	9
ENSG00000136811	ODF2	9
ENSG00000136813	ECPAS	9
ENSG00000136816	TOR1B	9
ENSG00000136819	C9orf78	9
ENSG00000136824	SMC2	9
ENSG00000136826	KLF4	9
ENSG00000136827	TOR1A	9
ENSG00000136828	RALGPS1	9
ENSG00000136830	NIBAN2	9
ENSG00000136834	OR1J1	9
ENSG00000136840	ST6GALNAC4	9
ENSG00000136842	TMOD1	9
ENSG00000136848	DAB2IP	9
ENSG00000136854	STXBP1	9
ENSG00000136856	SLC2A8	9
ENSG00000136859	ANGPTL2	9
ENSG00000136861	CDK5RAP2	9
ENSG00000136866	ZFP37	9
ENSG00000136867	SLC31A2	9
ENSG00000136868	SLC31A1	9
ENSG00000136869	TLR4	9
ENSG00000136870	ZNF189	9
ENSG00000136872	ALDOB	9
ENSG00000136874	STX17	9
ENSG00000136875	PRPF4	9
ENSG00000136877	FPGS	9
ENSG00000136878	USP20	9
ENSG00000136881	BAAT	9
ENSG00000136888	ATP6V1G1	9
ENSG00000136891	TEX10	9
ENSG00000136895	GARNL3	9
ENSG00000136897	MRPL50	9
ENSG00000136908	DPM2	9
ENSG00000136918	WDR38	9
ENSG00000136925	TSTD2	9
ENSG00000136928	GABBR2	9
ENSG00000136929	HEMGN	9
ENSG00000136930	PSMB7	9
ENSG00000136931	NR5A1	9
ENSG00000136932	TRMO	9
ENSG00000136933	RABEPK	9
ENSG00000136935	GOLGA1	9
ENSG00000136936	XPA	9
ENSG00000136937	NCBP1	9
ENSG00000136938	ANP32B	9
ENSG00000136939	OR1L4	9
ENSG00000136940	PDCL	9
ENSG00000136942	RPL35	9
ENSG00000136943	CTSV	9
ENSG00000136944	LMX1B	9
ENSG00000136950	ARPC5L	9
ENSG00000136960	ENPP2	8
ENSG00000136982	DSCC1	8
ENSG00000136986	DERL1	8
ENSG00000136999	CCN3	8
ENSG00000137033	IL33	9
ENSG00000137038	DMAC1	9
ENSG00000137040	RANBP6	9
ENSG00000137054	POLR1E	9
ENSG00000137055	PLAA	9
ENSG00000137070	IL11RA	9
ENSG00000137073	UBAP2	9
ENSG00000137074	APTX	9
ENSG00000137075	RNF38	9
ENSG00000137076	TLN1	9
ENSG00000137078	SIT1	9
ENSG00000137094	DNAJB5	9
ENSG00000137098	SPAG8	9
ENSG00000137100	DCTN3	9
ENSG00000137101	CD72	9
ENSG00000137106	GRHPR	9
ENSG00000137124	ALDH1B1	9
ENSG00000137133	HINT2	9
ENSG00000137135	ARHGEF39	9
ENSG00000137142	IGFBPL1	9
ENSG00000137145	DENND4C	9
ENSG00000137154	RPS6	9
ENSG00000137161	CNPY3	6
ENSG00000137166	FOXP4	6
ENSG00000137168	PPIL1	6
ENSG00000137171	KLC4	6
ENSG00000137177	KIF13A	6
ENSG00000137185	ZSCAN9	6
ENSG00000137193	PIM1	6
ENSG00000137198	GMPR	6
ENSG00000137200	CMTR1	6
ENSG00000137203	TFAP2A	6
ENSG00000137204	SLC22A7	6
ENSG00000137207	YIPF3	6
ENSG00000137210	TMEM14B	6
ENSG00000137216	TMEM63B	6
ENSG00000137218	FRS3	6
ENSG00000137221	TJAP1	6
ENSG00000137225	CAPN11	6
ENSG00000137261	KIAA0319	6
ENSG00000137265	IRF4	6
ENSG00000137266	SLC22A23	6
ENSG00000137267	TUBB2A	6
ENSG00000137269	LRRC1	6
ENSG00000137270	GCM1	6
ENSG00000137273	FOXF2	6
ENSG00000137274	BPHL	6
ENSG00000137275	RIPK1	6
ENSG00000137285	TUBB2B	6
ENSG00000137288	UQCC2	6
ENSG00000137309	HMGA1	6
ENSG00000137310	TCF19	6
ENSG00000137312	FLOT1	6
ENSG00000137331	IER3	6
ENSG00000137337	MDC1	6
ENSG00000137338	PGBD1	6
ENSG00000137343	ATAT1	6
ENSG00000137364	TPMT	6
ENSG00000137392	CLPS	6
ENSG00000137393	RNF144B	6
ENSG00000137404	NRM	6
ENSG00000137409	MTCH1	6
ENSG00000137411	VARS2	6
ENSG00000137413	TAF8	6
ENSG00000137414	FAM8A1	6
ENSG00000137434	C6orf52	6
ENSG00000137440	FGFBP1	4
ENSG00000137441	FGFBP2	4
ENSG00000137449	CPEB2	4
ENSG00000137460	FHDC1	4
ENSG00000137462	TLR2	4
ENSG00000137463	MGARP	4
ENSG00000137473	TTC29	4
ENSG00000137474	MYO7A	11
ENSG00000137478	FCHSD2	11
ENSG00000137486	ARRB1	11
ENSG00000137491	SLCO2B1	11
ENSG00000137492	THAP12	11
ENSG00000137494	ANKRD42	11
ENSG00000137496	IL18BP	11
ENSG00000137497	NUMA1	11
ENSG00000137500	CCDC90B	11
ENSG00000137501	SYTL2	11
ENSG00000137502	RAB30	11
ENSG00000137504	CREBZF	11
ENSG00000137507	LRRC32	11
ENSG00000137509	PRCP	11
ENSG00000137513	NARS2	11
ENSG00000137522	RNF121	11
ENSG00000137547	MRPL15	8
ENSG00000137561	TTPA	8
ENSG00000137563	GGH	8
ENSG00000137571	SLCO5A1	8
ENSG00000137573	SULF1	8
ENSG00000137574	TGS1	8
ENSG00000137575	SDCBP	8
ENSG00000137601	NEK1	4
ENSG00000137628	DDX60	4
ENSG00000137642	SORL1	11
ENSG00000137648	TMPRSS4	11
ENSG00000137656	BUD13	11
ENSG00000137672	TRPC6	11
ENSG00000137674	MMP20	11
ENSG00000137675	MMP27	11
ENSG00000137691	CFAP300	11
ENSG00000137692	DCUN1D5	11
ENSG00000137693	YAP1	11
ENSG00000137700	SLC37A4	11
ENSG00000137707	BTG4	11
ENSG00000137709	POU2F3	11
ENSG00000137710	RDX	11
ENSG00000137713	PPP2R1B	11
ENSG00000137714	FDX1	11
ENSG00000137720	C11orf1	11
ENSG00000137726	FXYD6	11
ENSG00000137727	ARHGAP20	11
ENSG00000137731	FXYD2	11
ENSG00000137745	MMP13	11
ENSG00000137747	TMPRSS13	11
ENSG00000137752	CASP1	11
ENSG00000137757	CASP5	11
ENSG00000137760	ALKBH8	11
ENSG00000137764	MAP2K5	15
ENSG00000137766	UNC13C	15
ENSG00000137767	SQOR	15
ENSG00000137770	CTDSPL2	15
ENSG00000137776	SLTM	15
ENSG00000137801	THBS1	15
ENSG00000137802	MAPKBP1	15
ENSG00000137804	NUSAP1	15
ENSG00000137806	NDUFAF1	15
ENSG00000137807	KIF23	15
ENSG00000137809	ITGA11	15
ENSG00000137812	KNL1	15
ENSG00000137814	HAUS2	15
ENSG00000137815	RTF1	15
ENSG00000137817	PARP6	15
ENSG00000137818	RPLP1	15
ENSG00000137819	PAQR5	15
ENSG00000137821	LRRC49	15
ENSG00000137822	TUBGCP4	15
ENSG00000137824	RMDN3	15
ENSG00000137825	ITPKA	15
ENSG00000137831	UACA	15
ENSG00000137834	SMAD6	15
ENSG00000137841	PLCB2	15
ENSG00000137842	TMEM62	15
ENSG00000137843	PAK6	15
ENSG00000137845	ADAM10	15
ENSG00000137857	DUOX1	15
ENSG00000137860	SLC28A2	15
ENSG00000137868	STRA6	15
ENSG00000137871	ZNF280D	15
ENSG00000137875	BCL2L10	15
ENSG00000137876	RSL24D1	15
ENSG00000137877	SPTBN5	15
ENSG00000137878	GCOM1	15
ENSG00000137880	GCHFR	15
ENSG00000137936	BCAR3	1
ENSG00000137941	TTLL7	1
ENSG00000137942	FNBP1L	1
ENSG00000137944	KYAT3	1
ENSG00000137947	GTF2B	1
ENSG00000137948	BRDT	1
ENSG00000137955	RABGGTB	1
ENSG00000137959	IFI44L	1
ENSG00000137960	GIPC2	1
ENSG00000137962	ARHGAP29	1
ENSG00000137965	IFI44	1
ENSG00000137968	SLC44A5	1
ENSG00000137970	RPL7P9	1
ENSG00000137975	CLCA2	1
ENSG00000137976	DNASE2B	1
ENSG00000137992	DBT	1
ENSG00000137996	RTCA	1
ENSG00000138002	IFT172	2
ENSG00000138018	SELENOI	2
ENSG00000138028	CGREF1	2
ENSG00000138029	HADHB	2
ENSG00000138030	KHK	2
ENSG00000138031	ADCY3	2
ENSG00000138032	PPM1B	2
ENSG00000138035	PNPT1	2
ENSG00000138036	DYNC2LI1	2
ENSG00000138050	THUMPD2	2
ENSG00000138061	CYP1B1	2
ENSG00000138068	SULT6B1	2
ENSG00000138069	RAB1A	2
